"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","HHDEBT","TOT","PC_NDI","A","2005",37.3141,
"SVK","HHDEBT","TOT","PC_NDI","A","2006",36.21619,
"SVK","HHDEBT","TOT","PC_NDI","A","2007",40.09341,
"SVK","HHDEBT","TOT","PC_NDI","A","2008",48.9555,
"SVK","HHDEBT","TOT","PC_NDI","A","2009",45.84687,
"SVK","HHDEBT","TOT","PC_NDI","A","2010",47.05899,
"SVK","HHDEBT","TOT","PC_NDI","A","2011",50.8096,
"SVK","HHDEBT","TOT","PC_NDI","A","2012",56.67555,
"SVK","HHDEBT","TOT","PC_NDI","A","2013",60.56353,
"SVK","HHDEBT","TOT","PC_NDI","A","2014",65.25598,
"SVK","HHDEBT","TOT","PC_NDI","A","2015",68.66463,
"SVK","HHDEBT","TOT","PC_NDI","A","2016",73.71528,
"SVK","HHDEBT","TOT","PC_NDI","A","2017",78.26859,
"SVK","HHDEBT","TOT","PC_NDI","A","2018",77.46608,
"SVK","HHDEBT","TOT","PC_NDI","A","2019",78.72176,
"SVK","HHDEBT","TOT","PC_NDI","A","2020",82.95874,
"ESP","HHDEBT","TOT","PC_NDI","A","1995",64.01708,
"ESP","HHDEBT","TOT","PC_NDI","A","1996",64.77859,
"ESP","HHDEBT","TOT","PC_NDI","A","1997",67.05067,
"ESP","HHDEBT","TOT","PC_NDI","A","1998",72.68475,
"ESP","HHDEBT","TOT","PC_NDI","A","1999",79.93459,
"ESP","HHDEBT","TOT","PC_NDI","A","2000",84.66525,
"ESP","HHDEBT","TOT","PC_NDI","A","2001",87.19019,
"ESP","HHDEBT","TOT","PC_NDI","A","2002",94.61031,
"ESP","HHDEBT","TOT","PC_NDI","A","2003",102.7121,
"ESP","HHDEBT","TOT","PC_NDI","A","2004",114.5074,
"ESP","HHDEBT","TOT","PC_NDI","A","2005",126.9269,
"ESP","HHDEBT","TOT","PC_NDI","A","2006",142.1469,
"ESP","HHDEBT","TOT","PC_NDI","A","2007",149.1548,
"ESP","HHDEBT","TOT","PC_NDI","A","2008",146.4012,
"ESP","HHDEBT","TOT","PC_NDI","A","2009",145.9195,
"ESP","HHDEBT","TOT","PC_NDI","A","2010",145.9475,
"ESP","HHDEBT","TOT","PC_NDI","A","2011",140.2461,
"ESP","HHDEBT","TOT","PC_NDI","A","2012",141.8113,
"ESP","HHDEBT","TOT","PC_NDI","A","2013",134.1725,
"ESP","HHDEBT","TOT","PC_NDI","A","2014",128.3346,
"ESP","HHDEBT","TOT","PC_NDI","A","2015",118.9835,
"ESP","HHDEBT","TOT","PC_NDI","A","2016",114.328,
"ESP","HHDEBT","TOT","PC_NDI","A","2017",110.3102,
"ESP","HHDEBT","TOT","PC_NDI","A","2018",107.2161,
"ESP","HHDEBT","TOT","PC_NDI","A","2019",104.9148,
"SWE","HHDEBT","TOT","PC_NDI","A","1995",92.00771,
"SWE","HHDEBT","TOT","PC_NDI","A","1996",94.17485,
"SWE","HHDEBT","TOT","PC_NDI","A","1997",98.83875,
"SWE","HHDEBT","TOT","PC_NDI","A","1998",102.4494,
"SWE","HHDEBT","TOT","PC_NDI","A","1999",106.0217,
"SWE","HHDEBT","TOT","PC_NDI","A","2000",109.7321,
"SWE","HHDEBT","TOT","PC_NDI","A","2001",120.6736,
"SWE","HHDEBT","TOT","PC_NDI","A","2002",122.944,
"SWE","HHDEBT","TOT","PC_NDI","A","2003",129.0486,
"SWE","HHDEBT","TOT","PC_NDI","A","2004",138.8018,
"SWE","HHDEBT","TOT","PC_NDI","A","2005",147.7956,
"SWE","HHDEBT","TOT","PC_NDI","A","2006",153.9319,
"SWE","HHDEBT","TOT","PC_NDI","A","2007",157.3788,
"SWE","HHDEBT","TOT","PC_NDI","A","2008",157.838,
"SWE","HHDEBT","TOT","PC_NDI","A","2009",163.9239,
"SWE","HHDEBT","TOT","PC_NDI","A","2010",169.1705,
"SWE","HHDEBT","TOT","PC_NDI","A","2011",168.2101,
"SWE","HHDEBT","TOT","PC_NDI","A","2012",166.104,
"SWE","HHDEBT","TOT","PC_NDI","A","2013",168.4058,
"SWE","HHDEBT","TOT","PC_NDI","A","2014",171.9149,
"SWE","HHDEBT","TOT","PC_NDI","A","2015",177.3581,
"SWE","HHDEBT","TOT","PC_NDI","A","2016",182.7627,
"SWE","HHDEBT","TOT","PC_NDI","A","2017",187.5344,
"SWE","HHDEBT","TOT","PC_NDI","A","2018",189.2704,
"SWE","HHDEBT","TOT","PC_NDI","A","2019",188.4653,
"SWE","HHDEBT","TOT","PC_NDI","A","2020",199.7505,
"CHE","HHDEBT","TOT","PC_NDI","A","1999",170.7865,
"CHE","HHDEBT","TOT","PC_NDI","A","2000",169.7858,
"CHE","HHDEBT","TOT","PC_NDI","A","2001",166.2483,
"CHE","HHDEBT","TOT","PC_NDI","A","2002",174.1734,
"CHE","HHDEBT","TOT","PC_NDI","A","2003",183.296,
"CHE","HHDEBT","TOT","PC_NDI","A","2004",183.9737,
"CHE","HHDEBT","TOT","PC_NDI","A","2005",186.1706,
"CHE","HHDEBT","TOT","PC_NDI","A","2006",184.9054,
"CHE","HHDEBT","TOT","PC_NDI","A","2007",179.4857,
"CHE","HHDEBT","TOT","PC_NDI","A","2008",177.6293,
"CHE","HHDEBT","TOT","PC_NDI","A","2009",181.9911,
"CHE","HHDEBT","TOT","PC_NDI","A","2010",185.5637,
"CHE","HHDEBT","TOT","PC_NDI","A","2011",192.1239,
"CHE","HHDEBT","TOT","PC_NDI","A","2012",196.2379,
"CHE","HHDEBT","TOT","PC_NDI","A","2013",200.7231,
"CHE","HHDEBT","TOT","PC_NDI","A","2014",206.2494,
"CHE","HHDEBT","TOT","PC_NDI","A","2015",210.8995,
"CHE","HHDEBT","TOT","PC_NDI","A","2016",213.8221,
"CHE","HHDEBT","TOT","PC_NDI","A","2017",219.4859,
"CHE","HHDEBT","TOT","PC_NDI","A","2018",220.7477,
"CHE","HHDEBT","TOT","PC_NDI","A","2019",222.5729,
"GBR","HHDEBT","TOT","PC_NDI","A","1995",98.63763,
"GBR","HHDEBT","TOT","PC_NDI","A","1996",96.50214,
"GBR","HHDEBT","TOT","PC_NDI","A","1997",98.03683,
"GBR","HHDEBT","TOT","PC_NDI","A","1998",103.8206,
"GBR","HHDEBT","TOT","PC_NDI","A","1999",105.4171,
"GBR","HHDEBT","TOT","PC_NDI","A","2000",107.5819,
"GBR","HHDEBT","TOT","PC_NDI","A","2001",115.1893,
"GBR","HHDEBT","TOT","PC_NDI","A","2002",126.4023,
"GBR","HHDEBT","TOT","PC_NDI","A","2003",138.2088,
"GBR","HHDEBT","TOT","PC_NDI","A","2004",147.8326,
"GBR","HHDEBT","TOT","PC_NDI","A","2005",152.5913,
"GBR","HHDEBT","TOT","PC_NDI","A","2006",163.1321,
"GBR","HHDEBT","TOT","PC_NDI","A","2007",166.8308,
"GBR","HHDEBT","TOT","PC_NDI","A","2008",165.612,
"GBR","HHDEBT","TOT","PC_NDI","A","2009",160.2875,
"GBR","HHDEBT","TOT","PC_NDI","A","2010",156.7602,
"GBR","HHDEBT","TOT","PC_NDI","A","2011",155.9122,
"GBR","HHDEBT","TOT","PC_NDI","A","2012",150.4379,
"GBR","HHDEBT","TOT","PC_NDI","A","2013",146.2001,
"GBR","HHDEBT","TOT","PC_NDI","A","2014",145.8121,
"GBR","HHDEBT","TOT","PC_NDI","A","2015",141.5402,
"GBR","HHDEBT","TOT","PC_NDI","A","2016",144.9941,
"GBR","HHDEBT","TOT","PC_NDI","A","2017",146.3367,
"GBR","HHDEBT","TOT","PC_NDI","A","2018",143.3744,
"GBR","HHDEBT","TOT","PC_NDI","A","2019",141.652,
"USA","HHDEBT","TOT","PC_NDI","A","1995",94.30469,
"USA","HHDEBT","TOT","PC_NDI","A","1996",96.22101,
"USA","HHDEBT","TOT","PC_NDI","A","1997",97.3432,
"USA","HHDEBT","TOT","PC_NDI","A","1998",98.52856,
"USA","HHDEBT","TOT","PC_NDI","A","1999",102.6665,
"USA","HHDEBT","TOT","PC_NDI","A","2000",104.0255,
"USA","HHDEBT","TOT","PC_NDI","A","2001",107.6555,
"USA","HHDEBT","TOT","PC_NDI","A","2002",112.7325,
"USA","HHDEBT","TOT","PC_NDI","A","2003",120.832,
"USA","HHDEBT","TOT","PC_NDI","A","2004",127.5712,
"USA","HHDEBT","TOT","PC_NDI","A","2005",135.534,
"USA","HHDEBT","TOT","PC_NDI","A","2006",140.5754,
"USA","HHDEBT","TOT","PC_NDI","A","2007",143.6111,
"USA","HHDEBT","TOT","PC_NDI","A","2008",136.8502,
"USA","HHDEBT","TOT","PC_NDI","A","2009",135.8499,
"USA","HHDEBT","TOT","PC_NDI","A","2010",128.6913,
"USA","HHDEBT","TOT","PC_NDI","A","2011",121.4203,
"USA","HHDEBT","TOT","PC_NDI","A","2012",114.6946,
"USA","HHDEBT","TOT","PC_NDI","A","2013",116.4729,
"USA","HHDEBT","TOT","PC_NDI","A","2014",111.4956,
"USA","HHDEBT","TOT","PC_NDI","A","2015",108.396,
"USA","HHDEBT","TOT","PC_NDI","A","2016",108.505,
"USA","HHDEBT","TOT","PC_NDI","A","2017",107.5126,
"USA","HHDEBT","TOT","PC_NDI","A","2018",104.5797,
"CHL","HHDEBT","TOT","PC_NDI","A","2003",36.57386,
"CHL","HHDEBT","TOT","PC_NDI","A","2004",42.8156,
"CHL","HHDEBT","TOT","PC_NDI","A","2005",45.34698,
"CHL","HHDEBT","TOT","PC_NDI","A","2006",48.98272,
"CHL","HHDEBT","TOT","PC_NDI","A","2007",56.7695,
"CHL","HHDEBT","TOT","PC_NDI","A","2008",57.89437,
"CHL","HHDEBT","TOT","PC_NDI","A","2009",58.60494,
"CHL","HHDEBT","TOT","PC_NDI","A","2010",59.02214,
"CHL","HHDEBT","TOT","PC_NDI","A","2011",58.13427,
"CHL","HHDEBT","TOT","PC_NDI","A","2012",57.87203,
"CHL","HHDEBT","TOT","PC_NDI","A","2013",59.60463,
"CHL","HHDEBT","TOT","PC_NDI","A","2014",62.60216,
"CHL","HHDEBT","TOT","PC_NDI","A","2015",65.70325,
"CHL","HHDEBT","TOT","PC_NDI","A","2016",66.53175,
"CHL","HHDEBT","TOT","PC_NDI","A","2017",70.01151,
"CHL","HHDEBT","TOT","PC_NDI","A","2018",72.74035,
"EST","HHDEBT","TOT","PC_NDI","A","1995",7.187466,
"EST","HHDEBT","TOT","PC_NDI","A","1996",8.415864,
"EST","HHDEBT","TOT","PC_NDI","A","1997",13.92729,
"EST","HHDEBT","TOT","PC_NDI","A","1998",13.08077,
"EST","HHDEBT","TOT","PC_NDI","A","1999",15.51135,
"EST","HHDEBT","TOT","PC_NDI","A","2000",20.17303,
"EST","HHDEBT","TOT","PC_NDI","A","2001",24.23659,
"EST","HHDEBT","TOT","PC_NDI","A","2002",33.01303,
"EST","HHDEBT","TOT","PC_NDI","A","2003",41.94959,
"EST","HHDEBT","TOT","PC_NDI","A","2004",52.42507,
"EST","HHDEBT","TOT","PC_NDI","A","2005",68.93932,
"EST","HHDEBT","TOT","PC_NDI","A","2006",89.46101,
"EST","HHDEBT","TOT","PC_NDI","A","2007",102.872,
"EST","HHDEBT","TOT","PC_NDI","A","2008",98.01507,
"EST","HHDEBT","TOT","PC_NDI","A","2009",104.7168,
"EST","HHDEBT","TOT","PC_NDI","A","2010",104.0358,
"EST","HHDEBT","TOT","PC_NDI","A","2011",93.10143,
"EST","HHDEBT","TOT","PC_NDI","A","2012",89.17227,
"EST","HHDEBT","TOT","PC_NDI","A","2013",83.06567,
"EST","HHDEBT","TOT","PC_NDI","A","2014",81.38665,
"EST","HHDEBT","TOT","PC_NDI","A","2015",80.22324,
"EST","HHDEBT","TOT","PC_NDI","A","2016",83.24307,
"EST","HHDEBT","TOT","PC_NDI","A","2017",81.22279,
"EST","HHDEBT","TOT","PC_NDI","A","2018",79.12129,
"EST","HHDEBT","TOT","PC_NDI","A","2019",76.43497,
"SVN","HHDEBT","TOT","PC_NDI","A","1995",25.21782,
"SVN","HHDEBT","TOT","PC_NDI","A","1996",25.48318,
"SVN","HHDEBT","TOT","PC_NDI","A","1997",25.77479,
"SVN","HHDEBT","TOT","PC_NDI","A","1998",27.84745,
"SVN","HHDEBT","TOT","PC_NDI","A","1999",33.48335,
"SVN","HHDEBT","TOT","PC_NDI","A","2000",33.74756,
"SVN","HHDEBT","TOT","PC_NDI","A","2001",33.52703,
"SVN","HHDEBT","TOT","PC_NDI","A","2002",33.74244,
"SVN","HHDEBT","TOT","PC_NDI","A","2003",35.6654,
"SVN","HHDEBT","TOT","PC_NDI","A","2004",36.50046,
"SVN","HHDEBT","TOT","PC_NDI","A","2005",40.49331,
"SVN","HHDEBT","TOT","PC_NDI","A","2006",45.02974,
"SVN","HHDEBT","TOT","PC_NDI","A","2007",52.62323,
"SVN","HHDEBT","TOT","PC_NDI","A","2008",54.13535,
"SVN","HHDEBT","TOT","PC_NDI","A","2009",56.79345,
"SVN","HHDEBT","TOT","PC_NDI","A","2010",59.67313,
"SVN","HHDEBT","TOT","PC_NDI","A","2011",58.40634,
"SVN","HHDEBT","TOT","PC_NDI","A","2012",60.21098,
"SVN","HHDEBT","TOT","PC_NDI","A","2013",58.61179,
"SVN","HHDEBT","TOT","PC_NDI","A","2014",57.7603,
"SVN","HHDEBT","TOT","PC_NDI","A","2015",56.77537,
"SVN","HHDEBT","TOT","PC_NDI","A","2016",56.26997,
"SVN","HHDEBT","TOT","PC_NDI","A","2017",56.27377,
"SVN","HHDEBT","TOT","PC_NDI","A","2018",56.13001,
"SVN","HHDEBT","TOT","PC_NDI","A","2019",55.20396,
"CAN","HHDEBT","TOT","PC_NDI","A","1995",107.1798,
"CAN","HHDEBT","TOT","PC_NDI","A","1996",110.2601,
"CAN","HHDEBT","TOT","PC_NDI","A","1997",112.7978,
"CAN","HHDEBT","TOT","PC_NDI","A","1998",115.6994,
"CAN","HHDEBT","TOT","PC_NDI","A","1999",116.2084,
"CAN","HHDEBT","TOT","PC_NDI","A","2000",116.4565,
"CAN","HHDEBT","TOT","PC_NDI","A","2001",117.0792,
"CAN","HHDEBT","TOT","PC_NDI","A","2002",121.0197,
"CAN","HHDEBT","TOT","PC_NDI","A","2003",126.4312,
"CAN","HHDEBT","TOT","PC_NDI","A","2004",132.3733,
"CAN","HHDEBT","TOT","PC_NDI","A","2005",141.1284,
"CAN","HHDEBT","TOT","PC_NDI","A","2006",145.2793,
"CAN","HHDEBT","TOT","PC_NDI","A","2007",154.3562,
"CAN","HHDEBT","TOT","PC_NDI","A","2008",158.5386,
"CAN","HHDEBT","TOT","PC_NDI","A","2009",167.1549,
"CAN","HHDEBT","TOT","PC_NDI","A","2010",168.8868,
"CAN","HHDEBT","TOT","PC_NDI","A","2011",172.3056,
"CAN","HHDEBT","TOT","PC_NDI","A","2012",172.6383,
"CAN","HHDEBT","TOT","PC_NDI","A","2013",172.3547,
"CAN","HHDEBT","TOT","PC_NDI","A","2014",174.5052,
"CAN","HHDEBT","TOT","PC_NDI","A","2015",176.5059,
"CAN","HHDEBT","TOT","PC_NDI","A","2016",184.9245,
"CAN","HHDEBT","TOT","PC_NDI","A","2017",184.6488,
"CAN","HHDEBT","TOT","PC_NDI","A","2018",185.7638,
"CAN","HHDEBT","TOT","PC_NDI","A","2019",186.1653,
"CAN","HHDEBT","TOT","PC_NDI","A","2020",175.4314,
"LVA","HHDEBT","TOT","PC_NDI","A","1995",4.207672,
"LVA","HHDEBT","TOT","PC_NDI","A","1996",4.328529,
"LVA","HHDEBT","TOT","PC_NDI","A","1997",4.785362,
"LVA","HHDEBT","TOT","PC_NDI","A","1998",6.882624,
"LVA","HHDEBT","TOT","PC_NDI","A","1999",8.231492,
"LVA","HHDEBT","TOT","PC_NDI","A","2000",12.20355,
"LVA","HHDEBT","TOT","PC_NDI","A","2001",13.64544,
"LVA","HHDEBT","TOT","PC_NDI","A","2002",18.4108,
"LVA","HHDEBT","TOT","PC_NDI","A","2003",40.81906,
"LVA","HHDEBT","TOT","PC_NDI","A","2004",34.33492,
"LVA","HHDEBT","TOT","PC_NDI","A","2005",53.05359,
"LVA","HHDEBT","TOT","PC_NDI","A","2006",70.35943,
"LVA","HHDEBT","TOT","PC_NDI","A","2007",80.02761,
"LVA","HHDEBT","TOT","PC_NDI","A","2008",72.72469,
"LVA","HHDEBT","TOT","PC_NDI","A","2009",80.78349,
"LVA","HHDEBT","TOT","PC_NDI","A","2010",81.98454,
"LVA","HHDEBT","TOT","PC_NDI","A","2011",77.21946,
"LVA","HHDEBT","TOT","PC_NDI","A","2012",65.78796,
"LVA","HHDEBT","TOT","PC_NDI","A","2013",58.69275,
"LVA","HHDEBT","TOT","PC_NDI","A","2014",52.38876,
"LVA","HHDEBT","TOT","PC_NDI","A","2015",47.61253,
"LVA","HHDEBT","TOT","PC_NDI","A","2016",44.27794,
"LVA","HHDEBT","TOT","PC_NDI","A","2017",42.83616,
"LVA","HHDEBT","TOT","PC_NDI","A","2018",41.23071,
"LVA","HHDEBT","TOT","PC_NDI","A","2019",40.52448,
"BRA","HHDEBT","TOT","PC_NDI","A","2009",34.68357,
"BRA","HHDEBT","TOT","PC_NDI","A","2010",48.56451,
"BRA","HHDEBT","TOT","PC_NDI","A","2011",50.80827,
"BRA","HHDEBT","TOT","PC_NDI","A","2012",52.33956,
"BRA","HHDEBT","TOT","PC_NDI","A","2013",53.06993,
"BRA","HHDEBT","TOT","PC_NDI","A","2014",55.23122,
"BRA","HHDEBT","TOT","PC_NDI","A","2015",54.81498,
"BRA","HHDEBT","TOT","PC_NDI","A","2016",53.12086,
"BRA","HHDEBT","TOT","PC_NDI","A","2017",52.04441,
"LTU","HHDEBT","TOT","PC_NDI","A","1995",5.759245,
"LTU","HHDEBT","TOT","PC_NDI","A","1996",4.791782,
"LTU","HHDEBT","TOT","PC_NDI","A","1997",4.151511,
"LTU","HHDEBT","TOT","PC_NDI","A","1998",2.87288,
"LTU","HHDEBT","TOT","PC_NDI","A","1999",3.163309,
"LTU","HHDEBT","TOT","PC_NDI","A","2000",3.172524,
"LTU","HHDEBT","TOT","PC_NDI","A","2001",3.654913,
"LTU","HHDEBT","TOT","PC_NDI","A","2002",5.759982,
"LTU","HHDEBT","TOT","PC_NDI","A","2003",15.78631,
"LTU","HHDEBT","TOT","PC_NDI","A","2004",14.77633,
"LTU","HHDEBT","TOT","PC_NDI","A","2005",28.00186,
"LTU","HHDEBT","TOT","PC_NDI","A","2006",39.62854,
"LTU","HHDEBT","TOT","PC_NDI","A","2007",55.01128,
"LTU","HHDEBT","TOT","PC_NDI","A","2008",55.95764,
"LTU","HHDEBT","TOT","PC_NDI","A","2009",55.32776,
"LTU","HHDEBT","TOT","PC_NDI","A","2010",53.43231,
"LTU","HHDEBT","TOT","PC_NDI","A","2011",48.55481,
"LTU","HHDEBT","TOT","PC_NDI","A","2012",47.7654,
"LTU","HHDEBT","TOT","PC_NDI","A","2013",45.36563,
"LTU","HHDEBT","TOT","PC_NDI","A","2014",46.66517,
"LTU","HHDEBT","TOT","PC_NDI","A","2015",49.12846,
"LTU","HHDEBT","TOT","PC_NDI","A","2016",46.50396,
"LTU","HHDEBT","TOT","PC_NDI","A","2017",48.54873,
"LTU","HHDEBT","TOT","PC_NDI","A","2018",45.48003,
"LTU","HHDEBT","TOT","PC_NDI","A","2019",43.69603,
"RUS","HHDEBT","TOT","PC_NDI","A","2011",22.84296,
"RUS","HHDEBT","TOT","PC_NDI","A","2012",26.63504,
"RUS","HHDEBT","TOT","PC_NDI","A","2013",30.45344,
"RUS","HHDEBT","TOT","PC_NDI","A","2014",30.6166,
"RUS","HHDEBT","TOT","PC_NDI","A","2015",29.68735,
"RUS","HHDEBT","TOT","PC_NDI","A","2016",28.84127,
"RUS","HHDEBT","TOT","PC_NDI","A","2017",30.24627,
"RUS","HHDEBT","TOT","PC_NDI","A","2018",33.78273,
"NZL","HHDEBT","TOT","PC_NDI","A","2007",117.2119,
"NZL","HHDEBT","TOT","PC_NDI","A","2008",127.3383,
"NZL","HHDEBT","TOT","PC_NDI","A","2009",122.1626,
"NZL","HHDEBT","TOT","PC_NDI","A","2010",119.6972,
"NZL","HHDEBT","TOT","PC_NDI","A","2011",114.0129,
"NZL","HHDEBT","TOT","PC_NDI","A","2012",114.5769,
"NZL","HHDEBT","TOT","PC_NDI","A","2013",115.0982,
"NZL","HHDEBT","TOT","PC_NDI","A","2014",118.8727,
"NZL","HHDEBT","TOT","PC_NDI","A","2015",121.0987,
"NZL","HHDEBT","TOT","PC_NDI","A","2016",118.7537,
"NZL","HHDEBT","TOT","PC_NDI","A","2017",120.7154,
"NZL","HHDEBT","TOT","PC_NDI","A","2018",125.6995,
"COL","HHDEBT","TOT","PC_NDI","A","2015",43.98483,
"COL","HHDEBT","TOT","PC_NDI","A","2016",46.05379,
"COL","HHDEBT","TOT","PC_NDI","A","2017",46.401,
"COL","HHDEBT","TOT","PC_NDI","A","2018",47.16065,
